city,site,site_id,文化區,大學畢業率,曾經結婚率,年齡中位數,所得中位數(萬元),六都,外島,18案07逐年降火電,18案08停建煤電廠,18案09拒核食進口,18案10男女結合婚,18案11反同志教育,18案12立同婚專法,18案13國際賽正名,18案14同婚入民法,18案15挺性平教育,18案16廢非核時間,2020韓國瑜得票率,2020蔡英文得票率,2020國民黨不分區,2020民進黨不分區,21案17核四重啟用,21案18禁萊豬進口,21案19公投綁大選,21案20三接出大潭,22複01降公民權齡,2024侯友宜得票率,2024賴清德得票率,2024柯文哲得票率,2024國民黨不分區,2024民進黨不分區,2024民眾黨不分區
屏東縣,新園鄉,屏東縣新園鄉,未定義,0.1492,0.6596,42,54.5,0,0,0.775385054,0.741658241,0.739452844,0.762748859,0.682342032,0.610858822,0.568343912,0.300040905,0.328191416,0.328191416,0.249428119,0.72413338,0.222232244,0.499301015,0.277117769,0.286525555,0.284276621,0.282086597,0.646152109,0.227440193,0.572333841,0.200225966,0.241225877,0.53909609,0.153034697
屏東縣,獅子鄉,屏東縣獅子鄉,原住民族地區,0.0747,0.6803,40,61.2,0,0,0.830778302,0.814858491,0.785755984,0.825849278,0.759106933,0.708040593,0.281960586,0.235267245,0.240825688,0.240825688,0.760529891,0.211277174,0.745396601,0.114376771,0.813717849,0.83515625,0.822618125,0.840838509,0.348871085,0.64033189,0.125901876,0.233766234,0.695928278,0.109077325,0.138214419
屏東縣,萬丹鄉,屏東縣萬丹鄉,未定義,0.1786,0.6575,41.0014,57,0,0,0.773446245,0.737482082,0.749156355,0.766118155,0.690444878,0.618336303,0.526375574,0.306933947,0.339949085,0.339949085,0.286754316,0.686520858,0.256100621,0.461733894,0.328507239,0.336998778,0.333351841,0.334555963,0.611459999,0.258569867,0.519491273,0.22193886,0.276205874,0.483798168,0.170169766
屏東縣,萬巒鄉,屏東縣萬巒鄉,客家文化重點發展區,0.1528,0.6726,45,55.1,0,0,0.759650677,0.730197385,0.74260693,0.777245782,0.706575186,0.582281386,0.566479821,0.313452698,0.341798299,0.341798299,0.284193474,0.696366582,0.256955422,0.520075877,0.301693034,0.318812431,0.317293025,0.315738297,0.638159277,0.250943396,0.557632933,0.191423671,0.261667541,0.528054536,0.145254326
屏東縣,滿州鄉,屏東縣滿州鄉,原住民族地區,0.0951,0.6733,46.0776,52.4,0,0,0.799060354,0.762024408,0.765765766,0.76478586,0.662646451,0.56900068,0.498356345,0.309166957,0.33668516,0.33668516,0.382295243,0.588769004,0.351160444,0.439959637,0.441052632,0.440063091,0.436287362,0.439958049,0.604381443,0.331045841,0.481745814,0.187208345,0.343237125,0.47311828,0.132427844
屏東縣,瑪家鄉,屏東縣瑪家鄉,原住民族地區,0.1019,0.6425,38.7727,58.3,0,0,0.784660767,0.775024777,0.743758213,0.791746379,0.73964497,0.67219917,0.338377724,0.255862274,0.259970458,0.259970458,0.706452375,0.262822028,0.683979517,0.158497927,0.764022233,0.783578307,0.779969651,0.790273556,0.418416317,0.572836031,0.168895144,0.258268825,0.65003598,0.152554569,0.145358599
屏東縣,潮州鎮,屏東縣潮州鎮,未定義,0.2081,0.6446,42,58.6,0,0,0.791188619,0.762965349,0.760855654,0.764662406,0.702262871,0.625720926,0.50031938,0.298344487,0.317650174,0.317650174,0.342664608,0.629133765,0.305962092,0.416386756,0.39471573,0.406878477,0.403260289,0.404415695,0.571087121,0.300746433,0.473024472,0.226229095,0.31645489,0.44587752,0.174134582
屏東縣,霧臺鄉,屏東縣霧臺鄉,原住民族地區,0.1203,0.6586,42.2391,57.6,0,0,0.792699725,0.764868603,0.738683128,0.784986098,0.748161765,0.720898258,0.300946372,0.242815249,0.254556143,0.254556143,0.66965085,0.299462847,0.645281265,0.165039517,0.706392199,0.708602151,0.718142549,0.726781857,0.383809524,0.58644222,0.207916288,0.205641492,0.621749409,0.182033097,0.13427896
屏東縣,麟洛鄉,屏東縣麟洛鄉,客家文化重點發展區,0.2264,0.6674,46.3476,61,0,0,0.791036088,0.748585918,0.765254567,0.739184618,0.657352678,0.639134355,0.534799169,0.316526611,0.374120696,0.374120696,0.294516971,0.67924282,0.267680106,0.474818242,0.337751176,0.349722103,0.344090618,0.34144779,0.603389831,0.269025555,0.537068239,0.193906206,0.27887484,0.498650376,0.156556329
屏東縣,鹽埔鄉,屏東縣鹽埔鄉,未定義,0.1455,0.6629,42.5909,53.4,0,0,0.7875343,0.750446694,0.748295344,0.76811331,0.676097207,0.598495403,0.504713561,0.303168262,0.32014187,0.32014187,0.357635783,0.615974441,0.326039961,0.411529643,0.394219503,0.405472313,0.397629591,0.404504622,0.58560985,0.318232351,0.457684825,0.224082824,0.335427225,0.428438861,0.171032907
苗栗縣,三義鄉,苗栗縣三義鄉,客家文化重點發展區,0.1958,0.6713,42.1593,56.9,0,0,0.827246827,0.799242919,0.808928804,0.784650924,0.717849296,0.617547952,0.339214934,0.253765933,0.279519938,0.279519938,0.564092513,0.389259114,0.489001692,0.212998905,0.659361421,0.672391017,0.673728012,0.664653708,0.434693354,0.469324498,0.246259085,0.284416417,0.489958524,0.219166121,0.226151495
苗栗縣,三灣鄉,苗栗縣三灣鄉,客家文化重點發展區,0.1648,0.7085,47,53.9,0,0,0.791011236,0.765322845,0.757119476,0.790006325,0.70496499,0.60131951,0.361487551,0.254372019,0.275096525,0.275096525,0.592761266,0.364333653,0.515594542,0.216130604,0.686651054,0.689493433,0.69591741,0.697325199,0.408531583,0.510577174,0.244450248,0.244972578,0.525405693,0.213354616,0.185687683
苗栗縣,大湖鄉,苗栗縣大湖鄉,客家文化重點發展區,0.1546,0.6946,46,55.2,0,0,0.818515563,0.781897668,0.782679209,0.781605612,0.704078407,0.60825235,0.357769424,0.268554063,0.30480167,0.30480167,0.600352941,0.364588235,0.550804708,0.223997117,0.681353457,0.693168004,0.698516898,0.695166383,0.454683405,0.504287942,0.26260395,0.233108108,0.524764308,0.238879299,0.176337804
苗栗縣,公館鄉,苗栗縣公館鄉,客家文化重點發展區,0.2101,0.6679,41.9947,59.6,0,0,0.806717323,0.78074692,0.784093126,0.767978804,0.692956666,0.588886047,0.373835948,0.27239982,0.295346446,0.295346446,0.549020583,0.404345232,0.488107862,0.223148008,0.665000472,0.673486706,0.668329881,0.667200603,0.423549762,0.44676836,0.251664308,0.301567332,0.477507728,0.222364353,0.221618164
苗栗縣,竹南鎮,苗栗縣竹南鎮,客家文化重點發展區,0.2757,0.6678,37.7051,63.5,0,0,0.806831046,0.78218983,0.789657854,0.747873829,0.694032677,0.618712656,0.4116881,0.3074367,0.320079904,0.320079904,0.430032963,0.515336067,0.363359275,0.272143539,0.550831372,0.567919514,0.569573636,0.559687037,0.523802376,0.339676034,0.320296643,0.340027322,0.350061466,0.274398223,0.271503351
苗栗縣,西湖鄉,苗栗縣西湖鄉,客家文化重點發展區,0.1519,0.7132,49,58.3,0,0,0.815324753,0.796427472,0.785343511,0.787259259,0.704271961,0.596316425,0.363827235,0.280569007,0.301374046,0.301374046,0.603643071,0.346322343,0.554168629,0.192887423,0.718082582,0.73541963,0.734693878,0.726235741,0.406955137,0.534205231,0.223843058,0.24195171,0.553889894,0.194365469,0.183768416
苗栗縣,卓蘭鎮,苗栗縣卓蘭鎮,客家文化重點發展區,0.1695,0.6887,44.9157,54,0,0,0.80994627,0.772364925,0.772698332,0.769676485,0.691571586,0.614291012,0.434287071,0.276724138,0.289620191,0.289620191,0.425036532,0.534437409,0.383541295,0.347098435,0.505567088,0.512057272,0.512714259,0.509796534,0.513507081,0.373582105,0.390225803,0.236192092,0.389148128,0.352902876,0.185784048
苗栗縣,南庄鄉,苗栗縣南庄鄉,原住民+客家,0.1196,0.692,46,51.8,0,0,0.776582437,0.774119449,0.759155646,0.788152121,0.690846287,0.583497537,0.372466634,0.269040554,0.292209388,0.292209388,0.645183526,0.315181803,0.587528705,0.187069422,0.728421053,0.734851138,0.732655922,0.732582688,0.42333473,0.532213979,0.22666927,0.241116751,0.559872485,0.197051205,0.179318589
苗栗縣,後龍鎮,苗栗縣後龍鎮,客家文化重點發展區,0.1713,0.6723,42.2734,55.4,0,0,0.789818743,0.748088635,0.761889208,0.768791863,0.679945141,0.587531328,0.454946832,0.292713806,0.316963437,0.316963437,0.439837009,0.51936721,0.395153362,0.318472277,0.524926398,0.543899322,0.537773848,0.533883324,0.530538244,0.369284995,0.349345418,0.281369587,0.388526457,0.307756032,0.215232474
苗栗縣,苑裡鎮,苗栗縣苑裡鎮,客家文化重點發展區,0.1747,0.6652,41,52.5,0,0,0.782336545,0.741594239,0.769370877,0.778211031,0.696584628,0.607718264,0.476109537,0.276960077,0.300341461,0.300341461,0.341978199,0.612992904,0.311856055,0.389540093,0.430016122,0.449567512,0.442180859,0.435709576,0.558490245,0.291790933,0.417201014,0.291008052,0.31456979,0.386080306,0.22374761
苗栗縣,苗栗市,苗栗縣苗栗市,客家文化重點發展區,0.267,0.6595,41,63.6,0,0,0.827096175,0.801399955,0.816448506,0.76370201,0.713232431,0.629613389,0.331748381,0.280819576,0.31449403,0.31449403,0.569457481,0.386127276,0.501566925,0.200113272,0.692323328,0.701310132,0.699438772,0.692049727,0.407192492,0.471129739,0.231899868,0.296970393,0.493461203,0.201666182,0.229255062
苗栗縣,泰安鄉,苗栗縣泰安鄉,原住民+客家,0.0838,0.7135,42,57.9,0,0,0.803446075,0.778991327,0.776768332,0.814504046,0.721804511,0.619323377,0.333127318,0.222392169,0.237832874,0.237832874,0.758363284,0.21343655,0.719113888,0.131212724,0.825082508,0.834101382,0.836076366,0.842969777,0.364659367,0.643243243,0.142042042,0.214714715,0.677179963,0.129251701,0.136054422
苗栗縣,通霄鎮,苗栗縣通霄鎮,客家文化重點發展區,0.1675,0.6754,44,53.4,0,0,0.775143875,0.727399359,0.750575113,0.775698522,0.698559604,0.615479917,0.455242629,0.29279707,0.309216778,0.309216778,0.392885375,0.562994071,0.356379476,0.364331662,0.46090535,0.477885209,0.476978417,0.469706305,0.560067136,0.339115895,0.403908454,0.256975651,0.353798183,0.370786517,0.204558895
苗栗縣,造橋鄉,苗栗縣造橋鄉,未定義,0.1914,0.6824,43,55.9,0,0,0.804067797,0.780127213,0.783407764,0.780713342,0.702293883,0.605188285,0.382718121,0.272650439,0.286486486,0.286486486,0.539842438,0.412630763,0.477574642,0.236748652,0.64398977,0.658717949,0.654466342,0.646968534,0.451354214,0.449391012,0.271874563,0.278734425,0.459691252,0.226272156,0.20025729
苗栗縣,獅潭鄉,苗栗縣獅潭鄉,原住民+客家,0.1064,0.7297,52,54.1,0,0,0.827292111,0.796030871,0.79495614,0.820230608,0.742584746,0.624866024,0.352480418,0.234787291,0.264643237,0.264643237,0.646927374,0.321787709,0.598173516,0.2043379,0.725601132,0.737179487,0.72335921,0.720765415,0.433543132,0.545245399,0.247699387,0.207055215,0.573170732,0.217938631,0.155782848
苗栗縣,銅鑼鄉,苗栗縣銅鑼鄉,客家文化重點發展區,0.1883,0.6789,44,57.5,0,0,0.820444011,0.800298063,0.792508992,0.771771037,0.708703156,0.591617211,0.356062454,0.268005879,0.287994108,0.287994108,0.579533941,0.378926039,0.525591841,0.211846168,0.703762868,0.707043757,0.702433825,0.703361195,0.418775783,0.495357566,0.239035954,0.26560648,0.518667606,0.205393982,0.207507296
苗栗縣,頭份市,苗栗縣頭份市,客家文化重點發展區,0.2543,0.671,38,62.2,0,0,0.809673156,0.79087289,0.797620394,0.76052465,0.705349704,0.630749217,0.360385387,0.284244829,0.296836283,0.296836283,0.534794265,0.413151716,0.452281599,0.197435725,0.669070161,0.682007974,0.678343151,0.675724012,0.444950067,0.415581028,0.238704733,0.345714239,0.436399379,0.204595764,0.271037764
苗栗縣,頭屋鄉,苗栗縣頭屋鄉,客家文化重點發展區,0.1828,0.6907,44.86,58.3,0,0,0.82485289,0.796101159,0.749036102,0.780358668,0.737132988,0.618635262,0.391028933,0.274727178,0.292661821,0.292661821,0.584744515,0.374318952,0.537429168,0.206680585,0.692056583,0.698282911,0.699891068,0.690209981,0.414185782,0.498814604,0.23628892,0.264896475,0.531765082,0.205472876,0.190590494
桃園市,八德區,桃園市八德區,未定義,0.2407,0.66,37.9495,60.8,1,0,0.79784526,0.778067716,0.796414836,0.729643726,0.674220857,0.599561038,0.421877343,0.319861095,0.332665788,0.332665788,0.41661186,0.536517953,0.362655022,0.310086324,0.518149424,0.536020114,0.535124669,0.536779059,0.504422491,0.350436469,0.34290333,0.3066602,0.367196772,0.312824836,0.25260892
桃園市,大園區,桃園市大園區,客家文化重點發展區,0.2127,0.6618,37.3794,60.9,1,0,0.78986167,0.755912961,0.779653015,0.73757816,0.672155018,0.581636659,0.466832946,0.319482734,0.326151391,0.326151391,0.334708222,0.617312494,0.299185317,0.383425414,0.425789096,0.447556209,0.445503745,0.447876725,0.541544641,0.287125906,0.406005751,0.306868343,0.304303152,0.379495294,0.246660639
桃園市,大溪區,桃園市大溪區,客家文化重點發展區,0.2102,0.6605,39,57.4,1,0,0.793066146,0.764638347,0.773151224,0.749444557,0.684126095,0.601962337,0.452546443,0.30719751,0.32015061,0.32015061,0.375106534,0.582404119,0.329021565,0.371484678,0.460644122,0.477885792,0.475703489,0.476011198,0.529221243,0.323686876,0.402058313,0.274254811,0.33833122,0.370982857,0.226760745
桃園市,中壢區,桃園市中壢區,客家文化重點發展區,0.2925,0.6595,38,66.8,1,0,0.810129251,0.789725042,0.808370444,0.724656539,0.678411751,0.614462372,0.386179842,0.316003013,0.329344898,0.329344898,0.436986029,0.514632054,0.375511571,0.283457363,0.560523225,0.574083912,0.575701065,0.575583671,0.476355055,0.364989533,0.32570762,0.309302846,0.379603658,0.29641295,0.254983994
桃園市,平鎮區,桃園市平鎮區,客家文化重點發展區,0.2698,0.6561,37.1218,64.2,1,0,0.811727524,0.79104921,0.802815671,0.738376325,0.691251471,0.613263968,0.390022507,0.310871124,0.319829675,0.319829675,0.423675459,0.527164856,0.367937621,0.298425608,0.546633587,0.559387878,0.559668516,0.56207435,0.47649397,0.353233684,0.331151062,0.315615253,0.369654147,0.302000744,0.262394942
桃園市,桃園區,桃園市桃園區,未定義,0.3044,0.6527,38.1509,69.3,1,0,0.789486548,0.768077129,0.788943374,0.69626928,0.648766772,0.59214651,0.432742076,0.345210982,0.361432491,0.361432491,0.39103139,0.560648793,0.330575345,0.316698539,0.497358657,0.513278647,0.514966679,0.517225701,0.508130121,0.334700208,0.366096871,0.299202921,0.344404002,0.328048767,0.253102332
桃園市,復興區,桃園市復興區,原住民族地區,0.098,0.6911,38.5192,57,1,0,0.81605935,0.786219081,0.777532554,0.857703081,0.774018692,0.660522851,0.368345911,0.192361249,0.195820896,0.195820896,0.640323092,0.322774786,0.590429846,0.23406326,0.679175865,0.689845475,0.688766114,0.691740413,0.414323607,0.509648845,0.226826953,0.263524201,0.547954068,0.211547792,0.185185185
桃園市,新屋區,桃園市新屋區,客家文化重點發展區,0.1885,0.6792,41.23,57.8,1,0,0.79263485,0.757875406,0.779079576,0.767734657,0.692454372,0.581966839,0.443214673,0.28003497,0.296529385,0.296529385,0.35452474,0.60016276,0.320986425,0.405921205,0.466388906,0.48064476,0.47984824,0.48579775,0.528971433,0.310387155,0.406993332,0.282619514,0.328381945,0.384076606,0.223387697
桃園市,楊梅區,桃園市楊梅區,客家文化重點發展區,0.2561,0.665,37.3284,63.2,1,0,0.817220704,0.790802744,0.807231118,0.756477519,0.698791808,0.623917275,0.371468655,0.289311362,0.31448779,0.31448779,0.431876607,0.518665255,0.378680986,0.300305543,0.561307194,0.571651206,0.570310617,0.574897585,0.465160228,0.356079142,0.315487314,0.328433545,0.377840438,0.289219752,0.265832789
桃園市,龍潭區,桃園市龍潭區,客家文化重點發展區,0.2638,0.6627,38.8536,63.1,1,0,0.822153618,0.794421161,0.805407105,0.759405735,0.703602215,0.646403686,0.364107963,0.287086693,0.3001083,0.3001083,0.467111275,0.485591151,0.404083094,0.282829256,0.583723582,0.597450528,0.598388897,0.599709408,0.453913808,0.38966589,0.307397583,0.302936527,0.405056088,0.278315179,0.251828971
桃園市,龜山區,桃園市龜山區,未定義,0.2552,0.6579,38,64.4,1,0,0.789654888,0.7584586,0.775103666,0.707438778,0.654416464,0.586765981,0.453725002,0.340690482,0.362403414,0.362403414,0.378977536,0.570341805,0.32685259,0.328063745,0.493024719,0.508883953,0.509761509,0.50862946,0.521934633,0.322157937,0.366153876,0.311688187,0.332287642,0.331629244,0.261354944
桃園市,蘆竹區,桃園市蘆竹區,未定義,0.2724,0.6694,37,72.1,1,0,0.787840602,0.759645773,0.782476402,0.716393008,0.670134754,0.602602131,0.442973797,0.331062823,0.347203187,0.347203187,0.35428151,0.596745818,0.304557571,0.349928231,0.453306209,0.467145791,0.471047532,0.468890241,0.535940017,0.300703551,0.399262456,0.300033993,0.313506028,0.363055203,0.248880745
桃園市,觀音區,桃園市觀音區,客家文化重點發展區,0.19,0.6597,37.9009,59.1,1,0,0.793885449,0.764553484,0.777621668,0.745117732,0.675645342,0.577172601,0.46391484,0.308126669,0.324153758,0.324153758,0.307610215,0.643780968,0.277549862,0.419433909,0.406375823,0.426290101,0.428348246,0.449959779,0.552524406,0.273038516,0.411816453,0.315145031,0.288639334,0.390943414,0.251028607
高雄市,三民區,高雄市三民區,未定義,0.2946,0.6424,45.8396,63.6,1,0,0.774564675,0.744652321,0.763549084,0.717033032,0.679455782,0.627497836,0.497732547,0.343897028,0.348824796,0.348824796,0.336707193,0.631674316,0.289123184,0.37787382,0.381495981,0.392398158,0.394110949,0.390104509,0.588513982,0.286565798,0.498166548,0.215267654,0.297025243,0.449562271,0.174631221
高雄市,大社區,高雄市大社區,未定義,0.2114,0.6505,41.6988,57.6,1,0,0.750693057,0.733239056,0.750319448,0.735047847,0.661641541,0.605520448,0.523792444,0.340100266,0.357196076,0.357196076,0.288913428,0.682420495,0.250144708,0.445166748,0.323764967,0.335289918,0.333359759,0.330503095,0.628308175,0.235991327,0.536400867,0.227607805,0.251194306,0.504435995,0.180705859
高雄市,大寮區,高雄市大寮區,未定義,0.1899,0.6452,41,55.5,1,0,0.794110105,0.75806708,0.773011618,0.756274237,0.707202283,0.644352006,0.502298424,0.317246775,0.318149562,0.318149562,0.320262894,0.649604545,0.28452443,0.423524106,0.363048204,0.374043653,0.370341952,0.367805502,0.595320292,0.266741691,0.504794058,0.228464251,0.283360941,0.473306688,0.176450922
高雄市,大樹區,高雄市大樹區,未定義,0.1836,0.6456,43,55,1,0,0.792397661,0.753968254,0.763664189,0.769303671,0.70878644,0.625,0.533228702,0.304541915,0.321665189,0.321665189,0.298760316,0.674919111,0.267644025,0.459812878,0.32751938,0.320321393,0.320342269,0.319807474,0.625218821,0.246390331,0.555037313,0.198572356,0.260405111,0.516455072,0.156210198
高雄市,小港區,高雄市小港區,未定義,0.2329,0.6499,39.3147,61.9,1,0,0.785038078,0.753049986,0.777928061,0.739852326,0.69214737,0.62399179,0.495834372,0.328928364,0.341738481,0.341738481,0.314702099,0.656333235,0.275666524,0.403892051,0.36222155,0.371116073,0.369532742,0.362800552,0.592648736,0.262889462,0.507522557,0.229587982,0.279266857,0.470197859,0.178790427
高雄市,仁武區,高雄市仁武區,未定義,0.243,0.6553,39.2143,61.4,1,0,0.795762967,0.762859457,0.778181268,0.750388583,0.698087335,0.635516009,0.500639235,0.31855083,0.317477285,0.317477285,0.312352423,0.655753304,0.268709414,0.408324758,0.358685855,0.367100805,0.366143323,0.36127608,0.609126555,0.253687112,0.499172984,0.247139904,0.270901383,0.466762805,0.194766836
高雄市,內門區,高雄市內門區,未定義,0.0943,0.707,48,50.1,1,0,0.772257111,0.755792227,0.746313235,0.804517387,0.718386092,0.637452815,0.512211221,0.27860075,0.299469965,0.299469965,0.376814807,0.596032362,0.339790337,0.412602552,0.383579054,0.398477157,0.393500889,0.392639594,0.608223201,0.319565492,0.502210433,0.178224075,0.338459533,0.465919458,0.126026326
高雄市,六龜區,高雄市六龜區,客家文化重點發展區,0.0927,0.6791,48,51.1,1,0,0.774491294,0.76888412,0.740364252,0.793896155,0.707141428,0.608617234,0.456770628,0.289161554,0.299979326,0.299979326,0.385712249,0.587052617,0.343962208,0.41998819,0.386455421,0.391466833,0.390600685,0.388352538,0.615369947,0.339033213,0.488655048,0.17231174,0.351168303,0.462749746,0.123603115
高雄市,左營區,高雄市左營區,未定義,0.3086,0.6476,41,70.9,1,0,0.802670086,0.774121522,0.784336194,0.726035773,0.696728734,0.655407093,0.427370174,0.317431641,0.32464915,0.32464915,0.417545333,0.548723774,0.357452501,0.31496115,0.481574708,0.491026747,0.492322291,0.48464316,0.531355679,0.349188749,0.422656121,0.22815513,0.362541054,0.379276399,0.187120493
高雄市,永安區,高雄市永安區,未定義,0.1972,0.6811,41.0721,54.9,1,0,0.77252907,0.730678466,0.756764706,0.764318088,0.69700333,0.60619469,0.488384805,0.298939929,0.329690605,0.329690605,0.301176471,0.665994398,0.26675771,0.431546603,0.355946945,0.368822121,0.364800347,0.350054526,0.599336375,0.252551626,0.514360313,0.233088061,0.273229956,0.474576271,0.181872821
高雄市,田寮區,高雄市田寮區,未定義,0.0973,0.7386,52.6228,49.9,1,0,0.773357664,0.725497421,0.741107444,0.806241873,0.703150912,0.617936925,0.577624136,0.310309278,0.311566516,0.311566516,0.29092045,0.683256976,0.262464926,0.501618821,0.300215983,0.311772316,0.298706897,0.301340251,0.648763853,0.256366308,0.592311459,0.151322233,0.269984917,0.541729512,0.115887381
高雄市,甲仙區,高雄市甲仙區,客家文化重點發展區,0.0966,0.6867,47,49.4,1,0,0.810012837,0.776184268,0.773304158,0.791633466,0.702746365,0.620238095,0.449068569,0.279098361,0.293189369,0.293189369,0.478444632,0.494505495,0.430555556,0.356770833,0.496137849,0.499406176,0.510992276,0.504445762,0.544072948,0.39800995,0.429187396,0.172802653,0.424119241,0.397357724,0.12398374
高雄市,杉林區,高雄市杉林區,客家文化重點發展區,0.0889,0.6998,49,50.6,1,0,0.770901448,0.753616315,0.730887574,0.804296958,0.716033484,0.618387372,0.4797156,0.258431888,0.331487889,0.331487889,0.421335724,0.555655162,0.385240871,0.405339061,0.420775805,0.423114916,0.423444188,0.423773461,0.601390498,0.362398759,0.476822333,0.160778907,0.377425044,0.441269841,0.11957672
高雄市,那瑪夏區,高雄市那瑪夏區,原住民族地區,0.1287,0.6455,33.6346,60.5,1,0,0.793998378,0.77310231,0.751639344,0.847619048,0.7855003,0.683155917,0.34688157,0.19179004,0.192910702,0.192910702,0.714731586,0.268414482,0.670294494,0.179897567,0.731104651,0.750362845,0.724238026,0.745296671,0.392183288,0.622132254,0.186909582,0.190958165,0.642208246,0.177498253,0.120195667
高雄市,岡山區,高雄市岡山區,未定義,0.2472,0.6517,40.063,59.9,1,0,0.802480647,0.770861306,0.786009581,0.757416709,0.709036045,0.647553832,0.460962808,0.306327517,0.310707558,0.310707558,0.359209826,0.606413712,0.31078262,0.38677923,0.420230763,0.426182555,0.428080213,0.421638662,0.565514799,0.300400348,0.46791993,0.231679721,0.319558792,0.434258673,0.182165224
高雄市,林園區,高雄市林園區,未定義,0.1722,0.6426,40,58.7,1,0,0.789191377,0.746839389,0.766189248,0.752715536,0.689227047,0.617717153,0.52510747,0.315122519,0.331034034,0.331034034,0.282266986,0.688715774,0.249588061,0.451179323,0.311596097,0.319239822,0.315672616,0.308637136,0.629275225,0.234278606,0.548046409,0.217674985,0.252035673,0.514204472,0.164663306
高雄市,阿蓮區,高雄市阿蓮區,未定義,0.1892,0.653,41,53.7,1,0,0.782890365,0.743999331,0.759786328,0.752669176,0.694212945,0.609220466,0.508273326,0.314372212,0.348463016,0.348463016,0.278460775,0.692320415,0.246571493,0.46138714,0.31312053,0.329234388,0.324807363,0.319786096,0.629757218,0.233944954,0.557247706,0.208807339,0.247421392,0.512346065,0.166468713
高雄市,前金區,高雄市前金區,未定義,0.3525,0.6464,48,63.8,1,0,0.759069908,0.737137654,0.741449758,0.722172009,0.681091317,0.631238447,0.506342275,0.335304724,0.346815772,0.346815772,0.368453174,0.596038615,0.319893221,0.366219899,0.409921671,0.417237032,0.421972085,0.413292452,0.584819675,0.312143107,0.49225032,0.195606573,0.326286819,0.443227733,0.157580371
高雄市,前鎮區,高雄市前鎮區,未定義,0.2602,0.641,42.3948,61.4,1,0,0.778379577,0.74851173,0.763823443,0.735746733,0.690653101,0.638843396,0.49539317,0.325431515,0.340015723,0.340015723,0.337985845,0.632095765,0.291866463,0.391053522,0.384863308,0.394182462,0.393626885,0.389050678,0.591829965,0.288531523,0.503752643,0.207715834,0.299329239,0.462404503,0.166748913
高雄市,美濃區,高雄市美濃區,客家文化重點發展區,0.1569,0.7179,50,58.3,1,0,0.794548786,0.777719543,0.777375671,0.800371301,0.737917178,0.637539919,0.429678669,0.265836915,0.276827897,0.276827897,0.450161551,0.525323102,0.405487931,0.374375903,0.476137625,0.483390153,0.477413219,0.476662176,0.522889115,0.397582639,0.419238165,0.183179196,0.411660365,0.388227606,0.140736592
高雄市,苓雅區,高雄市苓雅區,未定義,0.3271,0.6432,44,62.5,1,0,0.768969602,0.737720745,0.76106357,0.723890201,0.685654984,0.639485027,0.487590387,0.332695672,0.347270941,0.347270941,0.370010552,0.598588218,0.319487652,0.366489376,0.416921273,0.426055686,0.429194941,0.422780161,0.567671363,0.317218833,0.483603951,0.199177216,0.327547419,0.437703099,0.162418886
高雄市,茂林區,高雄市茂林區,原住民族地區,0.1057,0.5882,36,60,1,0,0.82974359,0.810754912,0.780638517,0.819905213,0.755348837,0.65088208,0.313488372,0.217757009,0.232514178,0.232514178,0.753436426,0.229381443,0.741992883,0.121886121,0.753479125,0.78019802,0.784158416,0.798418972,0.452658885,0.572916667,0.157986111,0.269097222,0.666366906,0.14028777,0.142985612
高雄市,茄萣區,高雄市茄萣區,未定義,0.17,0.6351,42.9426,49.9,1,0,0.756138934,0.726201122,0.743803681,0.758891556,0.707918235,0.632291284,0.529437482,0.310635391,0.345435049,0.345435049,0.287006363,0.683125624,0.255318012,0.451790486,0.318279791,0.332033255,0.33025641,0.326834274,0.626187792,0.247301952,0.548277842,0.204420207,0.257628698,0.50524109,0.164570231
高雄市,桃源區,高雄市桃源區,原住民族地區,0.1254,0.6319,36,58.4,1,0,0.814476886,0.786764706,0.758261934,0.833890215,0.746993525,0.669440592,0.298312466,0.223037832,0.209809264,0.209809264,0.733245729,0.238720981,0.677136259,0.127944573,0.73582296,0.763157895,0.742024965,0.770833333,0.375857339,0.587128713,0.168316832,0.244554455,0.627714581,0.159772492,0.139607032
高雄市,梓官區,高雄市梓官區,未定義,0.1905,0.6468,42,53.6,1,0,0.786683107,0.74300808,0.756788666,0.771727749,0.724354658,0.654716033,0.520527116,0.312547618,0.310639307,0.310639307,0.275619729,0.693883636,0.242315971,0.469263883,0.307953144,0.31775773,0.3178002,0.31449063,0.632352941,0.236202988,0.560438544,0.203358468,0.251065225,0.525822915,0.157419113
高雄市,鳥松區,高雄市鳥松區,未定義,0.3158,0.6603,43.6907,68.8,1,0,0.772661085,0.740224102,0.75883481,0.728849208,0.683791042,0.626551515,0.512198276,0.346982854,0.349498625,0.349498625,0.334282121,0.633712848,0.287519117,0.3855642,0.380092258,0.386465915,0.389296025,0.382692735,0.58711887,0.290119972,0.506704305,0.203175723,0.30105884,0.462123366,0.168561683
高雄市,湖內區,高雄市湖內區,未定義,0.2056,0.6608,41.7973,55.5,1,0,0.783660181,0.742814976,0.738893644,0.758276967,0.694937257,0.624990997,0.52103169,0.315325248,0.319193272,0.319193272,0.292186267,0.672822941,0.255049294,0.441353584,0.330805309,0.340988517,0.339822302,0.33330004,0.620162225,0.245192308,0.529013864,0.225793828,0.26214638,0.489653608,0.180565792
